Fan,Refrigerator,AirConditioner,Television,Monitor,MotorPump,Month,City,Company,MonthlyHours,TariffRate,ElectricityBill,totalAppliances,CostPerAppliance
9,17.0,3.0,5.0,7.0,0,9,10,13,383,8.5,3255.5,41.0,79.40243902439025
12,22.0,0.0,3.0,1.0,0,3,4,8,246,8.3,2041.8,38.0,53.73157894736842
19,23.0,2.0,4.0,1.0,0,2,8,16,564,8.9,5019.6,49.0,102.44081632653062
19,22.0,3.0,14.0,1.0,0,1,11,5,527,8.2,4321.4,59.0,73.24406779661017
15,23.0,3.0,19.0,1.0,0,8,12,15,515,9.1,4686.5,61.0,76.82786885245902
8,18.0,3.0,19.0,1.0,0,1,13,6,424,7.4,3137.6000000000004,49.0,64.0326530612245
11,22.0,3.0,14.0,1.0,0,5,13,5,427,7.4,3159.8,51.0,61.95686274509804
17,23.0,1.0,9.0,1.0,0,7,1,5,568,8.8,4998.400000000001,51.0,98.00784313725491
14,22.0,2.0,14.0,1.0,0,9,9,7,647,9.3,6017.1,53.0,113.53018867924528
18,22.0,2.0,15.0,1.0,0,2,15,15,474,7.8,3697.2,58.0,63.744827586206895
21,23.0,3.0,7.0,1.0,0,1,15,9,485,7.8,3783.0,55.0,68.78181818181818
23,22.0,2.0,4.0,1.0,0,6,9,20,426,9.3,3961.8,52.0,76.18846153846154
7,20.0,0.0,5.0,1.0,0,5,11,19,192,8.2,1574.4,33.0,47.70909090909091
13,22.0,0.0,5.0,1.0,0,8,15,26,408,7.8,3182.4,41.0,77.61951219512196
22,23.0,0.0,21.0,1.0,0,11,12,17,717,9.1,6524.7,67.0,97.38358208955223
6,23.0,0.0,10.0,7.0,0,12,8,17,576,8.9,5126.400000000001,46.0,111.44347826086958
23,23.0,1.0,13.0,1.0,0,6,3,27,662,8.1,5362.2,61.0,87.90491803278688
15,22.0,0.0,8.0,1.0,0,4,15,13,403,7.8,3143.4,46.0,68.33478260869565
22,23.0,0.0,15.0,1.0,0,12,11,22,691,8.2,5666.2,61.0,92.88852459016393
17,22.0,0.0,16.0,12.0,0,6,1,30,518,8.8,4558.400000000001,67.0,68.03582089552239
5,20.0,0.0,8.0,1.0,0,6,12,11,311,9.1,2830.1,34.0,83.23823529411764
10,18.0,3.0,9.0,1.0,0,2,11,25,369,8.2,3025.7999999999997,41.0,73.8
14,23.0,0.0,19.0,1.0,0,7,11,21,585,8.2,4797.0,57.0,84.15789473684211
20,23.0,2.0,12.0,1.0,0,8,10,13,615,8.5,5227.5,58.0,90.12931034482759
20,22.0,3.0,3.0,12.0,0,4,15,4,496,7.8,3868.8,60.0,64.48
7,19.0,3.0,5.0,1.0,0,8,13,22,470,7.4,3478.0,35.0,99.37142857142857
21,22.0,2.0,3.0,1.0,0,8,7,7,601,9.2,5529.2,49.0,112.84081632653061
14,23.0,1.0,19.0,1.0,0,5,3,9,608,8.1,4924.8,58.0,84.91034482758621
13,23.0,3.0,6.0,1.0,0,4,13,13,536,7.4,3966.4,46.0,86.22608695652174
16,23.0,1.0,6.0,1.0,0,5,5,31,505,8.4,4242.0,47.0,90.25531914893617
17,23.0,3.0,12.0,1.0,0,2,11,4,622,8.2,5100.4,56.0,91.07857142857142
10,23.0,2.0,11.0,1.0,0,4,14,29,404,7.7,3110.8,47.0,66.1872340425532
10,20.0,2.0,8.0,1.0,0,2,15,6,427,7.8,3330.6,41.0,81.23414634146341
11,23.0,0.0,20.0,1.0,0,1,4,20,450,8.3,3735.000000000001,55.0,67.90909090909092
12,22.0,1.0,19.0,12.0,0,10,1,9,706,8.8,6212.8,66.0,94.13333333333334
17,22.0,3.0,21.0,12.0,0,5,6,11,888,8.7,7725.599999999999,75.0,103.008
11,23.0,2.0,9.0,1.0,0,12,2,5,509,7.6,3868.4,46.0,84.09565217391305
20,22.0,1.0,3.0,1.0,0,11,1,19,557,8.8,4901.6,47.0,104.28936170212766
19,23.0,0.0,16.0,1.0,0,11,10,4,572,8.5,4862.0,59.0,82.40677966101696
12,22.0,0.0,9.0,1.0,0,9,0,4,494,7.9,3902.6,44.0,88.69545454545454
7,20.0,3.0,13.0,1.0,0,4,8,21,508,8.9,4521.2,44.0,102.75454545454545
10,19.0,2.0,10.0,1.0,0,1,14,12,542,7.7,4173.400000000001,42.0,99.36666666666667
21,22.0,2.0,15.0,1.0,0,6,15,23,436,7.8,3400.7999999999997,61.0,55.75081967213114
11,23.0,1.0,13.0,12.0,0,5,14,25,665,7.7,5120.5,60.0,85.34166666666667
6,23.0,1.0,22.0,1.0,0,2,11,5,362,8.2,2968.3999999999996,53.0,56.00754716981131
20,23.0,1.0,14.0,1.0,0,11,14,14,658,7.7,5066.6,59.0,85.87457627118644
22,22.0,2.0,15.0,1.0,0,9,7,24,690,9.2,6347.999999999999,62.0,102.38709677419354
17,23.0,0.0,11.0,1.0,0,8,4,21,521,8.3,4324.3,52.0,83.15961538461539
8,20.0,1.0,7.0,1.0,0,11,10,27,474,8.5,4029.0,37.0,108.89189189189189
8,18.0,2.0,21.0,1.0,0,12,0,12,553,7.9,4368.7,50.0,87.374
16,23.0,2.0,5.0,1.0,0,7,8,21,462,8.9,4111.8,47.0,87.48510638297873
21,23.0,2.0,11.0,1.0,0,7,4,9,584,8.3,4847.200000000001,58.0,83.57241379310346
5,19.0,1.0,3.0,1.0,0,11,14,16,387,7.7,2979.9,29.0,102.7551724137931
9,23.0,2.0,5.0,1.0,0,8,13,17,341,7.4,2523.4,40.0,63.085
5,18.0,0.0,5.0,1.0,0,4,15,0,375,7.8,2925.0,29.0,100.86206896551724
23,22.0,1.0,16.0,1.0,0,9,5,20,610,8.4,5124.0,63.0,81.33333333333333
23,23.0,0.0,11.0,1.0,0,3,2,29,485,7.6,3686.0,58.0,63.55172413793103
11,23.0,1.0,11.0,1.0,0,9,7,23,452,9.2,4158.4,47.0,88.47659574468085
13,23.0,3.0,7.0,1.0,0,12,12,27,605,9.1,5505.5,47.0,117.13829787234043
21,23.0,1.0,4.0,1.0,0,7,2,26,508,7.6,3860.8,50.0,77.21600000000001
13,22.0,1.0,7.0,1.0,0,3,11,27,432,8.2,3542.3999999999996,44.0,80.5090909090909
23,23.0,3.0,8.0,1.0,0,6,8,20,445,8.9,3960.5,58.0,68.28448275862068
8,17.0,3.0,3.0,1.0,0,5,1,13,376,8.8,3308.8,32.0,103.4
21,23.0,2.0,17.0,1.0,0,7,10,30,689,8.5,5856.5,64.0,91.5078125
20,23.0,1.0,10.0,12.0,0,9,2,14,545,7.6,4142.0,66.0,62.75757575757576
7,21.0,0.0,6.0,1.0,0,12,9,4,276,9.3,2566.8,35.0,73.33714285714287
14,23.0,1.0,14.0,12.0,0,2,3,11,512,8.1,4147.2,64.0,64.8
5,21.0,0.0,3.0,1.0,0,5,10,2,411,8.5,3493.5,30.0,116.45
8,17.0,2.0,5.0,1.0,0,12,1,6,218,8.8,1918.4,33.0,58.13333333333333
8,21.0,1.0,9.0,1.0,0,12,15,0,446,7.8,3478.7999999999997,40.0,86.97
20,22.0,0.0,18.0,1.0,0,8,13,17,678,7.4,5017.2,61.0,82.24918032786886
20,23.0,0.0,15.0,12.0,0,11,7,1,749,9.2,6890.799999999999,70.0,98.43999999999998
19,23.0,0.0,9.0,1.0,0,9,9,24,477,9.3,4436.1,52.0,85.3096153846154
14,22.0,0.0,21.0,12.0,0,8,6,8,510,8.7,4437.0,69.0,64.30434782608695
17,22.0,3.0,7.0,1.0,0,12,10,5,552,8.5,4692.0,50.0,93.84
12,22.0,3.0,22.0,1.0,0,5,11,13,522,8.2,4280.4,60.0,71.33999999999999
15,23.0,2.0,20.0,1.0,0,10,2,28,743,7.6,5646.8,61.0,92.57049180327868
10,19.0,1.0,9.0,1.0,0,8,1,26,493,8.8,4338.400000000001,40.0,108.46000000000001
13,23.0,3.0,4.0,1.0,0,5,9,6,451,9.3,4194.3,44.0,95.325
19,22.0,3.0,18.0,1.0,0,11,10,13,582,8.5,4947.0,63.0,78.52380952380952
7,18.0,1.0,9.0,1.0,0,5,15,11,381,7.8,2971.7999999999997,36.0,82.55
23,23.0,0.0,10.0,1.0,0,2,12,26,395,9.1,3594.5,57.0,63.06140350877193
16,23.0,2.0,13.0,1.0,0,1,5,27,508,8.4,4267.2,55.0,77.58545454545454
22,22.0,2.0,8.0,12.0,0,1,0,26,556,7.9,4392.400000000001,66.0,66.55151515151516
21,22.0,1.0,8.0,1.0,0,1,2,29,608,7.6,4620.8,53.0,87.18490566037737
14,22.0,3.0,11.0,1.0,0,10,15,19,598,7.8,4664.4,51.0,91.45882352941176
6,22.0,1.0,15.0,7.0,0,5,8,19,389,8.9,3462.1000000000004,51.0,67.8843137254902
5,22.0,2.0,4.0,1.0,0,11,5,11,253,8.4,2125.2000000000003,34.0,62.505882352941185
15,22.0,1.0,12.0,1.0,0,1,0,26,429,7.9,3389.1000000000004,51.0,66.45294117647059
7,22.0,3.0,20.0,1.0,0,8,14,30,683,7.7,5259.1,53.0,99.22830188679247
16,23.0,2.0,16.0,1.0,0,4,7,17,470,9.2,4324.0,58.0,74.55172413793103
8,20.0,1.0,7.0,1.0,0,2,12,28,472,9.1,4295.2,37.0,116.08648648648648
5,17.0,2.0,4.0,1.0,0,5,2,2,376,7.6,2857.6,29.0,98.53793103448275
21,23.0,3.0,14.0,1.0,0,10,4,25,558,8.3,4631.400000000001,62.0,74.7
11,23.0,1.0,21.0,1.0,0,6,10,11,432,8.5,3672.0,57.0,64.42105263157895
8,18.0,0.0,17.0,1.0,0,2,1,14,294,8.8,2587.2000000000003,44.0,58.800000000000004
7,17.0,3.0,6.0,1.0,0,6,2,7,254,7.6,1930.4,34.0,56.7764705882353
9,18.0,2.0,12.0,1.0,0,2,0,16,460,7.9,3634.0,42.0,86.52380952380952
10,22.0,3.0,10.0,1.0,0,6,6,29,597,8.7,5193.9,46.0,112.91086956521738
7,19.0,3.0,8.0,7.0,0,7,13,28,548,7.4,4055.2,44.0,92.16363636363636
6,22.0,1.0,7.0,1.0,0,7,5,24,411,8.4,3452.4,37.0,93.30810810810812
12,22.0,2.0,6.0,1.0,0,7,10,3,523,8.5,4445.5,43.0,103.38372093023256
5,21.0,3.0,17.0,1.0,0,10,1,7,438,8.8,3854.4,47.0,82.00851063829788
8,18.0,3.0,8.0,1.0,0,9,2,13,331,7.6,2515.6,38.0,66.2
17,22.0,3.0,4.0,1.0,0,7,12,17,372,9.1,3385.2,47.0,72.02553191489362
23,22.0,2.0,4.0,1.0,0,8,10,24,478,8.5,4063.0,52.0,78.13461538461539
13,22.0,3.0,12.0,1.0,0,8,8,0,607,8.9,5402.3,51.0,105.92745098039217
9,19.0,0.0,19.0,1.0,0,12,1,19,323,8.8,2842.4,48.0,59.21666666666667
5,19.0,2.0,4.0,1.0,0,7,2,0,236,7.6,1793.6,31.0,57.858064516129026
11,23.0,0.0,3.0,1.0,0,11,11,30,284,8.2,2328.7999999999997,38.0,61.28421052631578
12,22.0,0.0,13.0,1.0,0,1,15,3,484,7.8,3775.2,48.0,78.64999999999999
11,22.0,0.0,22.0,1.0,0,8,15,17,641,7.8,4999.8,56.0,89.28214285714286
7,19.0,2.0,13.0,1.0,0,6,4,13,424,8.3,3519.2000000000003,42.0,83.7904761904762
16,22.0,2.0,8.0,1.0,0,8,14,29,361,7.7,2779.7000000000003,49.0,56.728571428571435
7,23.0,2.0,14.0,1.0,0,11,9,25,546,9.3,5077.8,47.0,108.03829787234044
10,20.0,3.0,17.0,1.0,0,11,8,18,524,8.9,4663.6,51.0,91.44313725490197
11,23.0,0.0,21.0,1.0,0,5,11,1,629,8.2,5157.799999999999,56.0,92.10357142857141
23,22.0,0.0,19.0,1.0,0,3,13,7,664,7.4,4913.6,65.0,75.59384615384616
9,21.0,3.0,5.0,1.0,0,4,7,16,384,9.2,3532.7999999999997,39.0,90.58461538461538
15,23.0,3.0,15.0,12.0,0,9,14,28,587,7.7,4519.900000000001,68.0,66.46911764705884
13,22.0,0.0,9.0,1.0,0,8,2,16,363,7.6,2758.7999999999997,45.0,61.30666666666666
23,22.0,2.0,8.0,1.0,0,2,4,31,396,8.3,3286.8,56.0,58.69285714285714
11,23.0,2.0,18.0,1.0,0,9,10,23,421,8.5,3578.5,55.0,65.06363636363636
9,18.0,2.0,14.0,7.0,0,6,9,0,477,9.3,4436.1,50.0,88.72200000000001
12,22.0,3.0,12.0,1.0,0,7,8,31,432,8.9,3844.8,50.0,76.896
15,23.0,0.0,12.0,1.0,0,12,1,22,529,8.8,4655.200000000001,51.0,91.27843137254904
18,22.0,3.0,15.0,1.0,0,11,10,22,600,8.5,5100.0,59.0,86.44067796610169
12,22.0,3.0,13.0,1.0,0,1,12,4,494,9.1,4495.4,51.0,88.14509803921568
23,22.0,1.0,18.0,1.0,0,2,4,31,454,8.3,3768.2,65.0,57.97230769230769
10,20.0,1.0,12.0,1.0,0,4,11,12,492,8.2,4034.4,44.0,91.69090909090909
14,22.0,3.0,6.0,1.0,0,8,8,7,456,8.9,4058.4,46.0,88.22608695652174
23,23.0,3.0,22.0,1.0,0,11,13,29,655,7.4,4847.0,72.0,67.31944444444444
6,22.0,0.0,5.0,1.0,0,3,7,22,228,9.2,2097.6,34.0,61.69411764705882
23,22.0,1.0,8.0,1.0,0,12,9,30,474,9.3,4408.200000000001,55.0,80.14909090909092
18,23.0,2.0,13.0,1.0,0,1,6,17,661,8.7,5750.7,57.0,100.88947368421053
23,23.0,3.0,11.0,1.0,0,8,14,22,611,7.7,4704.7,61.0,77.12622950819672
10,23.0,2.0,22.0,1.0,0,8,0,6,631,7.9,4984.900000000001,58.0,85.94655172413795
5,20.0,1.0,18.0,1.0,0,3,13,31,532,7.4,3936.8,45.0,87.48444444444445
16,23.0,0.0,13.0,1.0,0,1,2,6,523,7.6,3974.8,53.0,74.99622641509434
22,23.0,0.0,22.0,1.0,0,12,6,8,741,8.7,6446.7,68.0,94.80441176470588
17,22.0,3.0,6.0,1.0,0,8,3,2,553,8.1,4479.3,49.0,91.41428571428571
13,23.0,3.0,20.0,1.0,0,8,14,18,638,7.7,4912.6,60.0,81.87666666666668
8,17.0,2.0,16.0,1.0,0,1,15,19,520,7.8,4056.0,44.0,92.18181818181819
21,22.0,0.0,22.0,1.0,0,11,0,1,539,7.9,4258.1,66.0,64.51666666666667
7,21.0,3.0,15.0,1.0,0,12,8,21,558,8.9,4966.2,47.0,105.66382978723404
6,21.0,1.0,22.0,7.0,0,10,11,18,598,8.2,4903.599999999999,57.0,86.02807017543859
17,22.0,2.0,14.0,1.0,0,12,11,12,685,8.2,5616.999999999999,56.0,100.30357142857142
19,22.0,0.0,13.0,12.0,0,6,13,22,456,7.4,3374.4,66.0,51.127272727272725
8,22.0,0.0,17.0,1.0,0,9,3,24,589,8.1,4770.9,48.0,99.39375
13,22.0,0.0,9.0,1.0,0,5,7,5,469,9.2,4314.799999999999,45.0,95.88444444444443
8,22.0,1.0,11.0,1.0,0,6,5,11,509,8.4,4275.6,43.0,99.43255813953489
21,23.0,3.0,22.0,1.0,0,11,14,14,590,7.7,4543.0,70.0,64.9
22,22.0,2.0,21.0,1.0,0,6,9,30,646,9.3,6007.8,68.0,88.35000000000001
17,22.0,3.0,11.0,1.0,0,5,5,19,535,8.4,4494.0,54.0,83.22222222222223
17,23.0,2.0,13.0,1.0,0,6,3,26,500,8.1,4050.0,56.0,72.32142857142857
6,18.0,1.0,22.0,1.0,0,1,6,21,419,8.7,3645.3,48.0,75.94375000000001
7,20.0,1.0,10.0,1.0,0,9,3,5,490,8.1,3969.0,39.0,101.76923076923077
13,22.0,2.0,15.0,1.0,0,9,7,29,627,9.2,5768.4,53.0,108.8377358490566
16,22.0,2.0,16.0,1.0,0,5,14,1,465,7.7,3580.5,57.0,62.81578947368421
19,22.0,3.0,6.0,12.0,0,10,13,1,501,7.4,3707.4,62.0,59.79677419354839
6,21.0,2.0,3.0,1.0,0,11,0,2,487,7.9,3847.3,33.0,116.5848484848485
23,22.0,3.0,11.0,1.0,0,1,5,28,503,8.4,4225.2,60.0,70.42
10,20.0,3.0,11.0,1.0,0,4,13,15,478,7.4,3537.2000000000003,45.0,78.60444444444445
18,22.0,0.0,6.0,1.0,0,7,13,10,328,7.4,2427.2000000000003,47.0,51.64255319148937
20,23.0,2.0,22.0,1.0,0,11,2,28,528,7.6,4012.8,68.0,59.01176470588236
19,23.0,2.0,21.0,1.0,0,12,4,10,660,8.3,5478.000000000001,66.0,83.00000000000001
12,23.0,0.0,15.0,1.0,0,3,1,13,475,8.8,4180.0,51.0,81.96078431372548
14,22.0,0.0,11.0,1.0,0,8,5,19,490,8.4,4116.0,48.0,85.75
15,22.0,0.0,18.0,1.0,0,10,5,19,400,8.4,3360.0,56.0,60.0
17,23.0,1.0,21.0,12.0,0,3,4,7,722,8.3,5992.6,74.0,80.98108108108109
11,23.0,0.0,22.0,1.0,0,4,11,1,440,8.2,3607.999999999999,57.0,63.298245614035075
10,22.0,2.0,16.0,1.0,0,3,9,5,613,9.3,5700.900000000001,51.0,111.78235294117648
17,23.0,0.0,17.0,1.0,0,5,15,12,493,7.8,3845.4,58.0,66.3
19,22.0,2.0,9.0,1.0,0,3,10,31,666,8.5,5661.0,53.0,106.81132075471699
13,23.0,2.0,12.0,1.0,0,8,4,9,525,8.3,4357.5,51.0,85.44117647058823
10,21.0,0.0,5.0,1.0,0,5,13,5,280,7.4,2072.0,37.0,56.0
15,22.0,2.0,6.0,1.0,0,8,9,18,543,9.3,5049.900000000001,46.0,109.78043478260871
22,22.0,0.0,21.0,1.0,0,12,0,1,704,7.9,5561.6,66.0,84.26666666666667
11,23.0,2.0,3.0,1.0,0,10,15,27,513,7.8,4001.4,40.0,100.035
5,20.0,2.0,19.0,7.0,0,12,0,30,658,7.9,5198.2,53.0,98.07924528301886
13,22.0,3.0,10.0,1.0,0,8,8,5,552,8.9,4912.8,49.0,100.26122448979592
6,21.0,2.0,3.0,7.0,0,5,0,0,398,7.9,3144.2000000000003,39.0,80.62051282051283
22,22.0,1.0,16.0,1.0,0,6,1,2,532,8.8,4681.6,62.0,75.50967741935484
18,22.0,2.0,6.0,12.0,0,4,8,25,557,8.9,4957.3,60.0,82.62166666666667
9,19.0,3.0,17.0,1.0,0,3,2,8,476,7.6,3617.6,49.0,73.82857142857142
8,20.0,3.0,16.0,1.0,0,12,3,28,634,8.1,5135.4,48.0,106.9875
22,23.0,3.0,19.0,1.0,0,5,0,18,733,7.9,5790.7,68.0,85.15735294117647
18,22.0,1.0,21.0,1.0,0,3,4,1,552,8.3,4581.6,63.0,72.72380952380954
22,22.0,1.0,10.0,12.0,0,5,11,24,697,8.2,5715.4,67.0,85.3044776119403
5,18.0,2.0,12.0,1.0,0,4,2,21,384,7.6,2918.3999999999996,38.0,76.8
16,23.0,2.0,15.0,1.0,0,12,5,24,684,8.4,5745.6,57.0,100.80000000000001
13,23.0,0.0,16.0,1.0,0,12,1,16,567,8.8,4989.6,53.0,94.1433962264151
20,23.0,3.0,4.0,12.0,0,9,0,9,585,7.9,4621.5,62.0,74.54032258064517
6,17.0,2.0,13.0,7.0,0,4,2,10,539,7.6,4096.4,45.0,91.0311111111111
12,22.0,0.0,16.0,1.0,0,7,9,9,563,9.3,5235.900000000001,51.0,102.66470588235295
23,22.0,1.0,12.0,1.0,0,12,2,24,582,7.6,4423.2,59.0,74.96949152542372
14,23.0,1.0,17.0,12.0,0,8,10,27,553,8.5,4700.5,67.0,70.15671641791045
20,22.0,2.0,4.0,1.0,0,8,3,5,508,8.1,4114.8,49.0,83.97551020408163
5,20.0,3.0,11.0,1.0,0,10,3,1,547,8.1,4430.7,40.0,110.7675
9,19.0,2.0,21.0,1.0,0,4,12,18,452,9.1,4113.2,52.0,79.1
6,23.0,2.0,18.0,1.0,0,11,11,8,534,8.2,4378.799999999999,50.0,87.57599999999998
19,22.0,0.0,22.0,1.0,0,9,4,10,480,8.3,3984.000000000001,64.0,62.250000000000014
7,23.0,0.0,16.0,1.0,0,1,12,15,590,9.1,5369.0,47.0,114.23404255319149
18,23.0,1.0,10.0,1.0,0,10,12,18,495,9.1,4504.5,53.0,84.99056603773585
9,23.0,0.0,11.0,1.0,0,5,0,12,557,7.9,4400.3,44.0,100.00681818181819
15,22.0,2.0,12.0,1.0,0,6,6,26,483,8.7,4202.099999999999,52.0,80.80961538461537
23,22.0,3.0,14.0,1.0,0,4,9,21,697,9.3,6482.1,63.0,102.89047619047619
10,22.0,3.0,9.0,1.0,0,12,8,10,486,8.9,4325.400000000001,45.0,96.12000000000002
10,17.0,0.0,18.0,7.0,0,11,5,7,561,8.4,4712.400000000001,52.0,90.62307692307694
23,22.0,3.0,9.0,1.0,0,12,10,2,672,8.5,5712.0,58.0,98.48275862068965
10,23.0,2.0,9.0,1.0,0,4,0,11,501,7.9,3957.9,45.0,87.95333333333333
6,20.0,3.0,20.0,1.0,0,8,3,5,521,8.1,4220.099999999999,50.0,84.40199999999999
10,18.0,0.0,5.0,1.0,0,11,0,1,227,7.9,1793.3000000000002,34.0,52.74411764705883
9,21.0,1.0,9.0,1.0,0,6,9,9,474,9.3,4408.200000000001,41.0,107.51707317073172
9,17.0,1.0,15.0,1.0,0,6,10,23,319,8.5,2711.5,43.0,63.05813953488372
17,23.0,0.0,8.0,1.0,0,3,2,31,531,7.6,4035.6,49.0,82.35918367346939
13,23.0,2.0,17.0,1.0,0,4,11,12,532,8.2,4362.4,56.0,77.89999999999999
8,20.0,3.0,22.0,1.0,0,1,2,29,715,7.6,5434.0,54.0,100.62962962962963
17,23.0,1.0,14.0,1.0,0,1,11,27,567,8.2,4649.4,56.0,83.02499999999999
21,23.0,0.0,20.0,1.0,0,2,1,0,487,8.8,4285.6,65.0,65.9323076923077
7,18.0,2.0,21.0,1.0,0,11,8,0,350,8.9,3115.0,49.0,63.57142857142857
17,22.0,2.0,7.0,1.0,0,2,3,13,439,8.1,3555.8999999999996,49.0,72.56938775510203
23,22.0,3.0,14.0,1.0,0,11,1,29,567,8.8,4989.6,63.0,79.2
12,23.0,2.0,19.0,12.0,0,4,5,3,549,8.4,4611.6,68.0,67.81764705882354
17,22.0,2.0,7.0,1.0,0,7,6,1,525,8.7,4567.5,49.0,93.21428571428571
9,20.0,1.0,18.0,1.0,0,3,13,24,452,7.4,3344.8,49.0,68.26122448979592
20,23.0,0.0,6.0,1.0,0,9,8,3,564,8.9,5019.6,50.0,100.39200000000001
18,23.0,2.0,12.0,12.0,0,3,2,30,532,7.6,4043.2,67.0,60.34626865671642
9,18.0,3.0,13.0,1.0,0,3,8,26,341,8.9,3034.9,44.0,68.97500000000001
5,20.0,3.0,7.0,1.0,0,3,8,23,294,8.9,2616.6,36.0,72.68333333333334
9,17.0,0.0,16.0,1.0,0,6,14,20,398,7.7,3064.6,43.0,71.26976744186047
10,22.0,1.0,14.0,7.0,0,4,8,23,589,8.9,5242.1,54.0,97.07592592592593
16,22.0,2.0,7.0,1.0,0,9,5,25,482,8.4,4048.8,48.0,84.35000000000001
14,23.0,0.0,17.0,1.0,0,5,9,7,580,9.3,5394.0,55.0,98.07272727272728
18,22.0,2.0,22.0,1.0,0,7,8,15,715,8.9,6363.5,65.0,97.9
12,23.0,0.0,7.0,1.0,0,6,5,0,298,8.4,2503.2000000000003,43.0,58.2139534883721
11,22.0,3.0,20.0,1.0,0,9,4,20,541,8.3,4490.3,57.0,78.77719298245614
17,23.0,3.0,17.0,1.0,0,10,8,12,648,8.9,5767.2,61.0,94.54426229508196
9,22.0,0.0,8.0,1.0,0,9,0,11,493,7.9,3894.7,40.0,97.36749999999999
19,23.0,0.0,19.0,1.0,0,4,14,12,614,7.7,4727.8,62.0,76.25483870967743
14,23.0,0.0,15.0,1.0,0,10,8,9,417,8.9,3711.3,53.0,70.02452830188679
7,20.0,1.0,5.0,1.0,0,8,11,29,356,8.2,2919.2,34.0,85.85882352941177
14,22.0,1.0,5.0,1.0,0,10,1,16,451,8.8,3968.8,43.0,92.29767441860466
22,22.0,3.0,22.0,1.0,0,7,8,28,762,8.9,6781.8,70.0,96.88285714285715
7,22.0,2.0,10.0,1.0,0,11,0,9,361,7.9,2851.9,42.0,67.90238095238095
18,22.0,0.0,17.0,1.0,0,2,3,10,411,8.1,3329.1,58.0,57.398275862068964
22,23.0,1.0,14.0,1.0,0,4,6,20,631,8.7,5489.7,61.0,89.99508196721311
9,17.0,2.0,5.0,1.0,0,12,4,29,389,8.3,3228.7000000000003,34.0,94.96176470588236
8,19.0,3.0,22.0,1.0,0,11,6,22,607,8.7,5280.9,53.0,99.63962264150943
21,22.0,2.0,12.0,1.0,0,1,8,1,700,8.9,6230.0,58.0,107.41379310344827
9,18.0,2.0,10.0,7.0,0,1,5,18,444,8.4,3729.6,46.0,81.07826086956521
7,23.0,2.0,21.0,7.0,0,8,6,28,681,8.7,5924.7,60.0,98.74499999999999
9,23.0,0.0,9.0,1.0,0,9,5,8,525,8.4,4410.0,42.0,105.0
12,23.0,0.0,8.0,1.0,0,1,13,26,517,7.4,3825.8,44.0,86.95
8,17.0,0.0,4.0,1.0,0,9,6,21,306,8.7,2662.2,30.0,88.74
21,23.0,2.0,14.0,12.0,0,10,3,2,838,8.1,6787.799999999999,72.0,94.27499999999999
5,17.0,2.0,7.0,7.0,0,9,15,31,456,7.8,3556.7999999999997,38.0,93.6
22,23.0,2.0,6.0,1.0,0,6,11,0,448,8.2,3673.599999999999,54.0,68.02962962962961
5,23.0,1.0,10.0,1.0,0,3,5,23,389,8.4,3267.6000000000004,40.0,81.69000000000001
18,23.0,1.0,18.0,1.0,0,9,5,16,495,8.4,4158.0,61.0,68.1639344262295
21,23.0,1.0,11.0,1.0,0,2,12,20,619,9.1,5632.9,57.0,98.82280701754385
11,23.0,1.0,20.0,1.0,0,6,2,18,600,7.6,4560.0,56.0,81.42857142857143
15,23.0,1.0,15.0,1.0,0,2,6,31,589,8.7,5124.299999999999,55.0,93.1690909090909
18,23.0,3.0,17.0,12.0,0,6,4,31,812,8.3,6739.6,73.0,92.32328767123288
20,23.0,2.0,18.0,1.0,0,11,8,11,544,8.9,4841.6,64.0,75.65
5,21.0,0.0,20.0,1.0,0,12,15,4,464,7.8,3619.2,47.0,77.00425531914894
21,23.0,2.0,16.0,1.0,0,3,6,22,497,8.7,4323.9,63.0,68.63333333333333
16,22.0,0.0,4.0,1.0,0,8,3,23,388,8.1,3142.7999999999997,43.0,73.08837209302325
18,22.0,3.0,12.0,1.0,0,2,10,7,431,8.5,3663.5,56.0,65.41964285714286
6,20.0,2.0,19.0,7.0,0,9,11,1,587,8.2,4813.4,54.0,89.13703703703703
23,23.0,2.0,4.0,12.0,0,9,11,21,639,8.2,5239.799999999999,64.0,81.87187499999999
18,23.0,0.0,11.0,1.0,0,9,11,29,611,8.2,5010.2,53.0,94.5320754716981
22,22.0,3.0,18.0,12.0,0,7,15,8,789,7.8,6154.2,77.0,79.92467532467532
15,23.0,1.0,20.0,12.0,0,2,15,20,493,7.8,3845.4,71.0,54.160563380281694
13,23.0,2.0,10.0,1.0,0,8,0,7,508,7.9,4013.2,49.0,81.90204081632653
18,22.0,1.0,16.0,1.0,0,2,1,13,524,8.8,4611.200000000001,58.0,79.50344827586208
16,23.0,3.0,20.0,1.0,0,11,8,28,533,8.9,4743.7,63.0,75.2968253968254
13,22.0,2.0,13.0,1.0,0,5,9,24,451,9.3,4194.3,51.0,82.24117647058824
22,23.0,0.0,14.0,12.0,0,3,15,27,579,7.8,4516.2,71.0,63.60845070422535
8,19.0,3.0,19.0,1.0,0,1,4,7,431,8.3,3577.3,50.0,71.546
11,23.0,3.0,4.0,1.0,0,11,7,7,443,9.2,4075.6,42.0,97.03809523809524
7,23.0,2.0,15.0,1.0,0,4,10,12,593,8.5,5040.5,48.0,105.01041666666667
